idx,fname,fname_original,category
758,images/train/02012.png,036.Northern_Flicker/Northern_Flicker_0078_28338.jpg,36
759,images/train/02013.png,036.Northern_Flicker/Northern_Flicker_0077_28341.jpg,36
760,images/train/02017.png,036.Northern_Flicker/Northern_Flicker_0085_28378.jpg,36
761,images/train/02018.png,036.Northern_Flicker/Northern_Flicker_0123_28381.jpg,36
762,images/train/02019.png,036.Northern_Flicker/Northern_Flicker_0004_28854.jpg,36
763,images/train/02022.png,036.Northern_Flicker/Northern_Flicker_0054_28913.jpg,36
764,images/train/02023.png,036.Northern_Flicker/Northern_Flicker_0111_28402.jpg,36
765,images/train/02025.png,036.Northern_Flicker/Northern_Flicker_0139_28419.jpg,36
766,images/train/02026.png,036.Northern_Flicker/Northern_Flicker_0095_28938.jpg,36
767,images/train/02028.png,036.Northern_Flicker/Northern_Flicker_0106_28441.jpg,36
768,images/train/02033.png,036.Northern_Flicker/Northern_Flicker_0011_28466.jpg,36
769,images/train/02034.png,036.Northern_Flicker/Northern_Flicker_0138_28476.jpg,36
770,images/train/02036.png,036.Northern_Flicker/Northern_Flicker_0059_28488.jpg,36
771,images/train/02038.png,036.Northern_Flicker/Northern_Flicker_0118_28500.jpg,36
772,images/train/02041.png,036.Northern_Flicker/Northern_Flicker_0024_29041.jpg,36
773,images/train/02042.png,036.Northern_Flicker/Northern_Flicker_0008_28591.jpg,36
774,images/train/02044.png,036.Northern_Flicker/Northern_Flicker_0110_28602.jpg,36
775,images/train/02045.png,036.Northern_Flicker/Northern_Flicker_0016_28603.jpg,36
776,images/train/02046.png,036.Northern_Flicker/Northern_Flicker_0057_28606.jpg,36
777,images/train/02047.png,036.Northern_Flicker/Northern_Flicker_0096_28623.jpg,36
778,images/train/02050.png,036.Northern_Flicker/Northern_Flicker_0069_28924.jpg,36
779,images/train/02052.png,036.Northern_Flicker/Northern_Flicker_0107_28667.jpg,36
780,images/train/02053.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0066_29190.jpg,37
781,images/train/02054.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0033_29195.jpg,37
782,images/train/02055.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0067_29197.jpg,37
783,images/train/02056.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0010_29199.jpg,37
784,images/train/02058.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0016_29217.jpg,37
785,images/train/02061.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0009_29155.jpg,37
786,images/train/02065.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0020_29069.jpg,37
787,images/train/02066.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0065_29070.jpg,37
788,images/train/02068.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0056_29086.jpg,37
789,images/train/02069.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0003_29094.jpg,37
790,images/train/02071.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0054_29113.jpg,37
791,images/train/02078.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0063_795585.jpg,37
792,images/train/02079.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0045_795587.jpg,37
793,images/train/02080.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0068_795590.jpg,37
794,images/train/02082.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0019_795592.jpg,37
795,images/train/02083.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0047_795593.jpg,37
796,images/train/02085.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0006_795595.jpg,37
797,images/train/02087.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0017_795598.jpg,37
798,images/train/02088.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0008_795599.jpg,37
799,images/train/02089.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0007_795600.jpg,37
800,images/train/02090.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0058_795602.jpg,37
801,images/train/02094.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0039_795606.jpg,37
802,images/train/02095.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0014_795607.jpg,37
803,images/train/02097.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0055_795609.jpg,37
804,images/train/02099.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0028_795611.jpg,37
805,images/train/02102.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0035_795618.jpg,37
806,images/train/02103.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0053_795620.jpg,37
807,images/train/02105.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0032_795622.jpg,37
808,images/train/02106.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0004_795623.jpg,37
809,images/train/02110.png,037.Acadian_Flycatcher/Acadian_Flycatcher_0040_795629.jpg,37
810,images/train/02113.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0004_29701.jpg,38
811,images/train/02114.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0108_29712.jpg,38
812,images/train/02115.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0084_29716.jpg,38
813,images/train/02116.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0040_29447.jpg,38
814,images/train/02117.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0038_29533.jpg,38
815,images/train/02118.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0087_29252.jpg,38
816,images/train/02121.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0050_29786.jpg,38
817,images/train/02122.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0070_29455.jpg,38
818,images/train/02124.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0105_29456.jpg,38
819,images/train/02125.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0019_29801.jpg,38
820,images/train/02130.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0099_29305.jpg,38
821,images/train/02133.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0009_29831.jpg,38
822,images/train/02136.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0067_29384.jpg,38
823,images/train/02137.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0006_29362.jpg,38
824,images/train/02138.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0085_29812.jpg,38
825,images/train/02140.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0049_29474.jpg,38
826,images/train/02144.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0068_29416.jpg,38
827,images/train/02147.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0082_29445.jpg,38
828,images/train/02149.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0023_29481.jpg,38
829,images/train/02151.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0066_29488.jpg,38
830,images/train/02152.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0136_29490.jpg,38
831,images/train/02154.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0107_29501.jpg,38
832,images/train/02155.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0063_29507.jpg,38
833,images/train/02157.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0086_29518.jpg,38
834,images/train/02159.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0058_29523.jpg,38
835,images/train/02161.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0027_29532.jpg,38
836,images/train/02165.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0092_29583.jpg,38
837,images/train/02166.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0048_29586.jpg,38
838,images/train/02167.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0089_29592.jpg,38
839,images/train/02169.png,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0069_29603.jpg,38
840,images/train/02172.png,039.Least_Flycatcher/Least_Flycatcher_0036_30213.jpg,39
841,images/train/02173.png,039.Least_Flycatcher/Least_Flycatcher_0060_30214.jpg,39
842,images/train/02174.png,039.Least_Flycatcher/Least_Flycatcher_0001_30221.jpg,39
843,images/train/02175.png,039.Least_Flycatcher/Least_Flycatcher_0011_30222.jpg,39
844,images/train/02176.png,039.Least_Flycatcher/Least_Flycatcher_0024_30230.jpg,39
845,images/train/02177.png,039.Least_Flycatcher/Least_Flycatcher_0096_30233.jpg,39
846,images/train/02178.png,039.Least_Flycatcher/Least_Flycatcher_0013_30240.jpg,39
847,images/train/02181.png,039.Least_Flycatcher/Least_Flycatcher_0034_30151.jpg,39
848,images/train/02182.png,039.Least_Flycatcher/Least_Flycatcher_0095_30277.jpg,39
849,images/train/02185.png,039.Least_Flycatcher/Least_Flycatcher_0077_30296.jpg,39
850,images/train/02187.png,039.Least_Flycatcher/Least_Flycatcher_0092_30154.jpg,39
851,images/train/02191.png,039.Least_Flycatcher/Least_Flycatcher_0064_30328.jpg,39
852,images/train/02192.png,039.Least_Flycatcher/Least_Flycatcher_0100_30338.jpg,39
853,images/train/02196.png,039.Least_Flycatcher/Least_Flycatcher_0021_30355.jpg,39
854,images/train/02197.png,039.Least_Flycatcher/Least_Flycatcher_0065_30357.jpg,39
855,images/train/02198.png,039.Least_Flycatcher/Least_Flycatcher_0019_30358.jpg,39
856,images/train/02199.png,039.Least_Flycatcher/Least_Flycatcher_0049_30361.jpg,39
857,images/train/02202.png,039.Least_Flycatcher/Least_Flycatcher_0076_30117.jpg,39
858,images/train/02205.png,039.Least_Flycatcher/Least_Flycatcher_0081_30380.jpg,39
859,images/train/02208.png,039.Least_Flycatcher/Least_Flycatcher_0047_30393.jpg,39
860,images/train/02210.png,039.Least_Flycatcher/Least_Flycatcher_0067_30397.jpg,39
861,images/train/02214.png,039.Least_Flycatcher/Least_Flycatcher_0070_30147.jpg,39
862,images/train/02215.png,039.Least_Flycatcher/Least_Flycatcher_0010_30149.jpg,39
863,images/train/02217.png,039.Least_Flycatcher/Least_Flycatcher_0082_30132.jpg,39
864,images/train/02220.png,039.Least_Flycatcher/Least_Flycatcher_0026_30434.jpg,39
865,images/train/02221.png,039.Least_Flycatcher/Least_Flycatcher_0093_30435.jpg,39
866,images/train/02224.png,039.Least_Flycatcher/Least_Flycatcher_0063_30190.jpg,39
867,images/train/02225.png,039.Least_Flycatcher/Least_Flycatcher_0033_30449.jpg,39
868,images/train/02227.png,039.Least_Flycatcher/Least_Flycatcher_0099_30200.jpg,39
869,images/train/02228.png,039.Least_Flycatcher/Least_Flycatcher_0080_30457.jpg,39
870,images/train/02232.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0054_30732.jpg,40
871,images/train/02233.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0064_30485.jpg,40
872,images/train/02235.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0070_30490.jpg,40
873,images/train/02237.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0067_30749.jpg,40
874,images/train/02238.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0078_30752.jpg,40
875,images/train/02240.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0080_30515.jpg,40
876,images/train/02241.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0002_30776.jpg,40
877,images/train/02243.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0037_30784.jpg,40
878,images/train/02245.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0033_30532.jpg,40
879,images/train/02246.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0059_30536.jpg,40
880,images/train/02247.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0061_30540.jpg,40
881,images/train/02248.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0035_30799.jpg,40
882,images/train/02251.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0005_30734.jpg,40
883,images/train/02253.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0022_30551.jpg,40
884,images/train/02254.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0086_30553.jpg,40
885,images/train/02255.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0076_30555.jpg,40
886,images/train/02259.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0040_30620.jpg,40
887,images/train/02261.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0052_30639.jpg,40
888,images/train/02262.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0071_30647.jpg,40
889,images/train/02263.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0014_30651.jpg,40
890,images/train/02266.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0012_796876.jpg,40
891,images/train/02267.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0001_30669.jpg,40
892,images/train/02270.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0034_30672.jpg,40
893,images/train/02271.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0020_796881.jpg,40
894,images/train/02272.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0018_796882.jpg,40
895,images/train/02275.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0009_796885.jpg,40
896,images/train/02277.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0023_796887.jpg,40
897,images/train/02279.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0049_796889.jpg,40
898,images/train/02286.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0017_30704.jpg,40
899,images/train/02289.png,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0016_30717.jpg,40
900,images/train/02291.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0098_41731.jpg,41
901,images/train/02296.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0028_42010.jpg,41
902,images/train/02299.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0038_41649.jpg,41
903,images/train/02301.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0035_42025.jpg,41
904,images/train/02304.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0026_41774.jpg,41
905,images/train/02309.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0089_41810.jpg,41
906,images/train/02311.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0069_41827.jpg,41
907,images/train/02313.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0085_41830.jpg,41
908,images/train/02314.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0068_41835.jpg,41
909,images/train/02317.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0003_41849.jpg,41
910,images/train/02320.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0016_42111.jpg,41
911,images/train/02323.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0111_42118.jpg,41
912,images/train/02324.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0119_41879.jpg,41
913,images/train/02325.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0110_42136.jpg,41
914,images/train/02326.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0115_42137.jpg,41
915,images/train/02332.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0023_42117.jpg,41
916,images/train/02333.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0021_41931.jpg,41
917,images/train/02334.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0008_41670.jpg,41
918,images/train/02335.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0002_41762.jpg,41
919,images/train/02337.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0020_41680.jpg,41
920,images/train/02339.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0106_41684.jpg,41
921,images/train/02340.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0077_41688.jpg,41
922,images/train/02342.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0062_41952.jpg,41
923,images/train/02343.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0126_41905.jpg,41
924,images/train/02344.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0088_41700.jpg,41
925,images/train/02345.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0097_41701.jpg,41
926,images/train/02346.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0114_41704.jpg,41
927,images/train/02347.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0092_41767.jpg,41
928,images/train/02349.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0109_41720.jpg,41
929,images/train/02350.png,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0005_41727.jpg,41
930,images/train/02352.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0020_42498.jpg,42
931,images/train/02353.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0069_42502.jpg,42
932,images/train/02354.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0025_42248.jpg,42
933,images/train/02356.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0012_42253.jpg,42
934,images/train/02359.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0042_42266.jpg,42
935,images/train/02364.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0060_42293.jpg,42
936,images/train/02369.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0022_42559.jpg,42
937,images/train/02372.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0006_42564.jpg,42
938,images/train/02373.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0023_42565.jpg,42
939,images/train/02375.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0003_42316.jpg,42
940,images/train/02378.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0033_42522.jpg,42
941,images/train/02383.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0027_42388.jpg,42
942,images/train/02384.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0036_42389.jpg,42
943,images/train/02385.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0002_42390.jpg,42
944,images/train/02386.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0004_42395.jpg,42
945,images/train/02387.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0061_42397.jpg,42
946,images/train/02388.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0040_42398.jpg,42
947,images/train/02391.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0034_42356.jpg,42
948,images/train/02392.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0071_42429.jpg,42
949,images/train/02395.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0053_42184.jpg,42
950,images/train/02396.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0067_42185.jpg,42
951,images/train/02397.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0055_42442.jpg,42
952,images/train/02398.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0016_42196.jpg,42
953,images/train/02401.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0054_42210.jpg,42
954,images/train/02402.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0065_42467.jpg,42
955,images/train/02403.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0007_42214.jpg,42
956,images/train/02405.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0072_42218.jpg,42
957,images/train/02406.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0045_42219.jpg,42
958,images/train/02407.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0005_42478.jpg,42
959,images/train/02408.png,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0050_42479.jpg,42
960,images/train/02414.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0035_795464.jpg,43
961,images/train/02416.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0064_795466.jpg,43
962,images/train/02417.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0047_795468.jpg,43
963,images/train/02419.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0051_795470.jpg,43
964,images/train/02420.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0045_42575.jpg,43
965,images/train/02422.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0006_795473.jpg,43
966,images/train/02424.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0031_42580.jpg,43
967,images/train/02425.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0038_795477.jpg,43
968,images/train/02426.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0023_795478.jpg,43
969,images/train/02428.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0044_795480.jpg,43
970,images/train/02429.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0020_795482.jpg,43
971,images/train/02432.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0057_795485.jpg,43
972,images/train/02433.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0003_795487.jpg,43
973,images/train/02439.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0018_795494.jpg,43
974,images/train/02440.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0010_795498.jpg,43
975,images/train/02441.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0037_795500.jpg,43
976,images/train/02443.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0048_795505.jpg,43
977,images/train/02446.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0009_795510.jpg,43
978,images/train/02447.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0034_795511.jpg,43
979,images/train/02448.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0019_795512.jpg,43
980,images/train/02449.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0004_795513.jpg,43
981,images/train/02451.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0052_42621.jpg,43
982,images/train/02455.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0049_42593.jpg,43
983,images/train/02458.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0062_42693.jpg,43
984,images/train/02460.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0068_42701.jpg,43
985,images/train/02461.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0008_42703.jpg,43
986,images/train/02462.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0063_42704.jpg,43
987,images/train/02465.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0054_42709.jpg,43
988,images/train/02467.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0041_42719.jpg,43
989,images/train/02469.png,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0016_795476.jpg,43
990,images/train/02651.png,047.American_Goldfinch/American_Goldfinch_0017_32272.jpg,47
991,images/train/02654.png,047.American_Goldfinch/American_Goldfinch_0133_32802.jpg,47
992,images/train/02656.png,047.American_Goldfinch/American_Goldfinch_0001_32306.jpg,47
993,images/train/02659.png,047.American_Goldfinch/American_Goldfinch_0128_32333.jpg,47
994,images/train/02661.png,047.American_Goldfinch/American_Goldfinch_0053_32359.jpg,47
995,images/train/02663.png,047.American_Goldfinch/American_Goldfinch_0087_32363.jpg,47
996,images/train/02664.png,047.American_Goldfinch/American_Goldfinch_0048_32885.jpg,47
997,images/train/02665.png,047.American_Goldfinch/American_Goldfinch_0135_32107.jpg,47
998,images/train/02666.png,047.American_Goldfinch/American_Goldfinch_0096_31876.jpg,47
999,images/train/02667.png,047.American_Goldfinch/American_Goldfinch_0092_32910.jpg,47
1000,images/train/02668.png,047.American_Goldfinch/American_Goldfinch_0086_31887.jpg,47
1001,images/train/02672.png,047.American_Goldfinch/American_Goldfinch_0134_32409.jpg,47
1002,images/train/02679.png,047.American_Goldfinch/American_Goldfinch_0091_31938.jpg,47
1003,images/train/02682.png,047.American_Goldfinch/American_Goldfinch_0126_32480.jpg,47
1004,images/train/02683.png,047.American_Goldfinch/American_Goldfinch_0041_31969.jpg,47
1005,images/train/02684.png,047.American_Goldfinch/American_Goldfinch_0045_31974.jpg,47
1006,images/train/02686.png,047.American_Goldfinch/American_Goldfinch_0043_31993.jpg,47
1007,images/train/02687.png,047.American_Goldfinch/American_Goldfinch_0111_32022.jpg,47
1008,images/train/02688.png,047.American_Goldfinch/American_Goldfinch_0104_32540.jpg,47
1009,images/train/02690.png,047.American_Goldfinch/American_Goldfinch_0037_32071.jpg,47
1010,images/train/02692.png,047.American_Goldfinch/American_Goldfinch_0046_32105.jpg,47
1011,images/train/02697.png,047.American_Goldfinch/American_Goldfinch_0089_32152.jpg,47
1012,images/train/02698.png,047.American_Goldfinch/American_Goldfinch_0014_32154.jpg,47
1013,images/train/02699.png,047.American_Goldfinch/American_Goldfinch_0056_32169.jpg,47
1014,images/train/02700.png,047.American_Goldfinch/American_Goldfinch_0106_32182.jpg,47
1015,images/train/02701.png,047.American_Goldfinch/American_Goldfinch_0100_32183.jpg,47
1016,images/train/02702.png,047.American_Goldfinch/American_Goldfinch_0122_32186.jpg,47
1017,images/train/02704.png,047.American_Goldfinch/American_Goldfinch_0121_32725.jpg,47
1018,images/train/02706.png,047.American_Goldfinch/American_Goldfinch_0026_32222.jpg,47
1019,images/train/02708.png,047.American_Goldfinch/American_Goldfinch_0003_32236.jpg,47
1020,images/train/02714.png,048.European_Goldfinch/European_Goldfinch_0053_794639.jpg,48
1021,images/train/02718.png,048.European_Goldfinch/European_Goldfinch_0041_794645.jpg,48
1022,images/train/02719.png,048.European_Goldfinch/European_Goldfinch_0012_794646.jpg,48
1023,images/train/02720.png,048.European_Goldfinch/European_Goldfinch_0025_794647.jpg,48
1024,images/train/02721.png,048.European_Goldfinch/European_Goldfinch_0090_794648.jpg,48
1025,images/train/02722.png,048.European_Goldfinch/European_Goldfinch_0088_794651.jpg,48
1026,images/train/02723.png,048.European_Goldfinch/European_Goldfinch_0093_794653.jpg,48
1027,images/train/02724.png,048.European_Goldfinch/European_Goldfinch_0107_794655.jpg,48
1028,images/train/02726.png,048.European_Goldfinch/European_Goldfinch_0004_33313.jpg,48
1029,images/train/02728.png,048.European_Goldfinch/European_Goldfinch_0006_794661.jpg,48
1030,images/train/02729.png,048.European_Goldfinch/European_Goldfinch_0103_794664.jpg,48
1031,images/train/02732.png,048.European_Goldfinch/European_Goldfinch_0064_794670.jpg,48
1032,images/train/02734.png,048.European_Goldfinch/European_Goldfinch_0014_794672.jpg,48
1033,images/train/02739.png,048.European_Goldfinch/European_Goldfinch_0032_794679.jpg,48
1034,images/train/02741.png,048.European_Goldfinch/European_Goldfinch_0100_794685.jpg,48
